OrderDetailID,OrderID,ProductID,Quantity,UnitPrice,LineTotal
OD028901,O19689,P0124,4,483.43,1933.72
OD028902,O01803,P0042,5,313.18,1565.9
OD028903,O14441,P0024,1,283.22,283.22
OD028904,O17457,P0014,3,520.3,1560.9
OD028905,O12748,P0125,5,258.01,1290.05
OD028906,O06201,P0036,5,160.41,802.05
OD028907,O14130,P0034,1,379.93,379.93
OD028908,O06971,P0065,1,62.97,62.97
OD028909,O01473,P0154,3,207.17,621.51
OD028910,O00272,P0124,2,483.43,966.86
OD028911,O04319,P0136,1,226.1,226.1
OD028912,O17863,P0179,2,115.48,230.96
OD028913,O12570,P0118,2,199.52,399.04
OD028914,O17093,P0058,4,451.98,1807.92
OD028915,O00226,P0135,2,529.51,1059.02
OD028916,O15474,P0126,2,478.08,956.16
OD028917,O08390,P0093,2,524.41,1048.82
OD028918,O18255,P0041,5,500.86,2504.3
OD028919,O01858,P0106,2,64.16,128.32
OD028920,O16443,P0028,1,370.0,370.0
OD028921,O12188,P0179,5,115.48,577.4
OD028922,O04217,P0047,5,316.43,1582.15
OD028923,O15573,P0147,4,561.52,2246.08
OD028924,O07315,P0031,5,365.5,1827.5
OD028925,O15926,P0149,1,477.67,477.67
OD028926,O19600,P0159,2,473.08,946.16
OD028927,O10073,P0011,1,216.91,216.91
OD028928,O00367,P0062,4,354.7,1418.8
OD028929,O07891,P0139,3,507.54,1522.62
OD028930,O09344,P0196,3,226.95,680.85
OD028931,O00694,P0173,1,336.58,336.58
OD028932,O10223,P0158,2,63.81,127.62
OD028933,O09404,P0002,5,478.19,2390.95
OD028934,O14029,P0182,2,66.9,133.8
OD028935,O04449,P0133,5,346.74,1733.7
OD028936,O01494,P0092,3,410.4,1231.2
OD028937,O07524,P0157,5,117.69,588.45
OD028938,O04351,P0041,1,500.86,500.86
OD028939,O08393,P0200,4,378.2,1512.8
OD028940,O10280,P0036,5,160.41,802.05
OD028941,O08427,P0021,5,290.75,1453.75
OD028942,O06001,P0103,5,12.08,60.4
OD028943,O10921,P0163,5,240.44,1202.2
OD028944,O12546,P0132,3,504.41,1513.23
OD028945,O04740,P0119,4,184.94,739.76
OD028946,O12587,P0098,3,246.17,738.51
OD028947,O16254,P0018,4,278.04,1112.16
OD028948,O07587,P0086,5,382.17,1910.85
OD028949,O08647,P0056,2,516.74,1033.48
OD028950,O03513,P0043,2,392.36,784.72
OD028951,O08581,P0188,3,320.71,962.13
OD028952,O15635,P0107,2,318.81,637.62
OD028953,O13571,P0038,5,162.92,814.6
OD028954,O04308,P0013,3,141.68,425.04
OD028955,O09008,P0073,3,171.9,515.7
OD028956,O13112,P0023,2,444.86,889.72
OD028957,O11048,P0084,3,216.64,649.92
OD028958,O12243,P0021,3,290.75,872.25
OD028959,O10738,P0103,3,12.08,36.24
OD028960,O01588,P0126,3,478.08,1434.24
OD028961,O14881,P0004,2,101.47,202.94
OD028962,O01150,P0127,3,290.85,872.55
OD028963,O12809,P0090,3,281.38,844.14
OD028964,O18631,P0091,3,66.57,199.71
OD028965,O19157,P0009,2,475.89,951.78
OD028966,O03662,P0065,2,62.97,125.94
OD028967,O16973,P0189,5,458.99,2294.95
OD028968,O06937,P0126,1,478.08,478.08
OD028969,O06393,P0024,4,283.22,1132.88
OD028970,O04785,P0164,2,216.61,433.22
OD028971,O00714,P0153,4,416.39,1665.56
OD028972,O00187,P0123,2,100.49,200.98
OD028973,O07090,P0093,1,524.41,524.41
OD028974,O18495,P0093,3,524.41,1573.23
OD028975,O13733,P0180,4,47.57,190.28
OD028976,O07649,P0058,3,451.98,1355.94
OD028977,O15706,P0068,1,368.39,368.39
OD028978,O04807,P0193,1,489.97,489.97
OD028979,O17565,P0145,4,259.84,1039.36
OD028980,O02659,P0052,3,591.27,1773.81
OD028981,O05258,P0038,4,162.92,651.68
OD028982,O04385,P0043,3,392.36,1177.08
OD028983,O03570,P0113,1,347.57,347.57
OD028984,O10269,P0163,1,240.44,240.44
OD028985,O13766,P0071,2,146.86,293.72
OD028986,O02246,P0111,4,578.02,2312.08
OD028987,O03494,P0124,3,483.43,1450.29
OD028988,O00752,P0099,5,122.28,611.4
OD028989,O19389,P0005,5,168.41,842.05
OD028990,O13069,P0004,2,101.47,202.94
OD028991,O14688,P0057,5,185.42,927.1
OD028992,O07481,P0176,4,250.73,1002.92
OD028993,O01958,P0174,4,270.27,1081.08
OD028994,O16138,P0103,5,12.08,60.4
OD028995,O12776,P0165,1,256.81,256.81
OD028996,O14906,P0075,2,269.25,538.5
OD028997,O09384,P0095,2,402.16,804.32
OD028998,O03781,P0025,1,209.5,209.5
OD028999,O04426,P0134,5,317.66,1588.3
OD029000,O03789,P0001,2,409.01,818.02
OD029001,O11728,P0048,3,449.27,1347.81
OD029002,O18103,P0065,2,62.97,125.94
OD029003,O16311,P0041,1,500.86,500.86
OD029004,O09810,P0050,3,430.99,1292.97
OD029005,O13185,P0126,1,478.08,478.08
OD029006,O15676,P0001,1,409.01,409.01
OD029007,O03716,P0113,5,347.57,1737.85
OD029008,O13835,P0102,1,156.97,156.97
OD029009,O18444,P0092,1,410.4,410.4
OD029010,O05484,P0020,5,377.41,1887.05
OD029011,O01529,P0037,3,142.32,426.96
OD029012,O05570,P0172,2,292.58,585.16
OD029013,O14276,P0166,4,300.35,1201.4
OD029014,O09167,P0056,1,516.74,516.74
OD029015,O17015,P0181,4,137.94,551.76
OD029016,O19964,P0172,2,292.58,585.16
OD029017,O00464,P0067,1,74.72,74.72
OD029018,O11680,P0138,4,400.8,1603.2
OD029019,O09619,P0007,4,416.37,1665.48
OD029020,O12213,P0091,1,66.57,66.57
OD029021,O06103,P0173,1,336.58,336.58
OD029022,O05647,P0073,4,171.9,687.6
OD029023,O07798,P0057,1,185.42,185.42
OD029024,O12166,P0125,3,258.01,774.03
OD029025,O16338,P0091,1,66.57,66.57
OD029026,O05252,P0049,1,524.2,524.2
OD029027,O16549,P0183,5,253.2,1266.0
OD029028,O03567,P0119,1,184.94,184.94
OD029029,O17284,P0064,5,181.82,909.1
OD029030,O05500,P0062,4,354.7,1418.8
OD029031,O01208,P0143,4,194.05,776.2
OD029032,O07794,P0032,5,434.51,2172.55
OD029033,O04848,P0182,5,66.9,334.5
OD029034,O06430,P0107,4,318.81,1275.24
OD029035,O02458,P0167,4,265.03,1060.12
OD029036,O18930,P0122,2,324.25,648.5
OD029037,O12198,P0112,4,423.38,1693.52
OD029038,O13479,P0046,5,499.38,2496.9
OD029039,O09900,P0160,4,312.31,1249.24
OD029040,O05239,P0032,1,434.51,434.51
OD029041,O13867,P0032,2,434.51,869.02
OD029042,O08411,P0197,5,511.01,2555.05
OD029043,O04609,P0200,2,378.2,756.4
OD029044,O05416,P0170,5,359.24,1796.2
OD029045,O06297,P0194,4,548.36,2193.44
OD029046,O06428,P0067,5,74.72,373.6
OD029047,O14624,P0186,2,101.22,202.44
OD029048,O14052,P0065,1,62.97,62.97
OD029049,O08729,P0149,3,477.67,1433.01
OD029050,O00381,P0064,4,181.82,727.28
OD029051,O01241,P0081,1,580.49,580.49
OD029052,O03491,P0197,5,511.01,2555.05
OD029053,O09141,P0181,2,137.94,275.88
OD029054,O08659,P0107,1,318.81,318.81
OD029055,O09724,P0028,1,370.0,370.0
OD029056,O13144,P0115,2,590.53,1181.06
OD029057,O07241,P0125,1,258.01,258.01
OD029058,O17810,P0016,3,34.47,103.41
OD029059,O08904,P0116,3,86.56,259.68
OD029060,O17137,P0123,3,100.49,301.47
OD029061,O04102,P0179,4,115.48,461.92
OD029062,O06459,P0116,1,86.56,86.56
OD029063,O01095,P0057,1,185.42,185.42
OD029064,O01412,P0040,4,177.49,709.96
OD029065,O16550,P0193,4,489.97,1959.88
OD029066,O15719,P0062,4,354.7,1418.8
OD029067,O00695,P0078,2,259.24,518.48
OD029068,O05506,P0016,2,34.47,68.94
OD029069,O19419,P0134,4,317.66,1270.64
OD029070,O19468,P0022,1,343.21,343.21
OD029071,O15899,P0003,5,27.57,137.85
OD029072,O04342,P0158,2,63.81,127.62
OD029073,O07103,P0154,3,207.17,621.51
OD029074,O15562,P0043,3,392.36,1177.08
OD029075,O08918,P0146,4,294.49,1177.96
OD029076,O17767,P0159,5,473.08,2365.4
OD029077,O15946,P0091,1,66.57,66.57
OD029078,O05892,P0188,1,320.71,320.71
OD029079,O19994,P0070,3,586.6,1759.8
OD029080,O19254,P0082,5,71.82,359.1
OD029081,O04984,P0094,2,239.61,479.22
OD029082,O15735,P0158,1,63.81,63.81
OD029083,O12495,P0105,4,215.98,863.92
OD029084,O13179,P0146,4,294.49,1177.96
OD029085,O14151,P0180,5,47.57,237.85
OD029086,O10042,P0166,1,300.35,300.35
OD029087,O01779,P0005,5,168.41,842.05
OD029088,O08552,P0137,3,48.56,145.68
OD029089,O03873,P0128,4,544.24,2176.96
OD029090,O15141,P0169,2,251.02,502.04
OD029091,O18853,P0083,1,160.78,160.78
OD029092,O08476,P0114,5,352.5,1762.5
OD029093,O00057,P0013,2,141.68,283.36
OD029094,O09021,P0150,4,251.01,1004.04
OD029095,O01203,P0061,1,164.97,164.97
OD029096,O08973,P0048,5,449.27,2246.35
OD029097,O16478,P0046,3,499.38,1498.14
OD029098,O09912,P0128,3,544.24,1632.72
OD029099,O01363,P0111,5,578.02,2890.1
OD029100,O07992,P0145,2,259.84,519.68
OD029101,O08495,P0163,3,240.44,721.32
OD029102,O00667,P0015,2,356.28,712.56
OD029103,O17284,P0155,3,325.81,977.43
OD029104,O13878,P0067,1,74.72,74.72
OD029105,O02539,P0155,1,325.81,325.81
OD029106,O00651,P0184,5,428.53,2142.65
OD029107,O18680,P0160,1,312.31,312.31
OD029108,O03870,P0200,1,378.2,378.2
OD029109,O09000,P0049,5,524.2,2621.0
OD029110,O03733,P0049,3,524.2,1572.6
OD029111,O04590,P0142,5,303.12,1515.6
OD029112,O13936,P0179,5,115.48,577.4
OD029113,O04987,P0190,5,554.5,2772.5
OD029114,O08829,P0047,4,316.43,1265.72
OD029115,O15488,P0112,5,423.38,2116.9
OD029116,O19631,P0100,2,170.87,341.74
OD029117,O08913,P0038,2,162.92,325.84
OD029118,O14213,P0109,5,415.03,2075.15
OD029119,O02988,P0135,5,529.51,2647.55
OD029120,O18193,P0041,2,500.86,1001.72
OD029121,O15687,P0195,5,512.77,2563.85
OD029122,O11054,P0159,3,473.08,1419.24
OD029123,O07288,P0055,4,146.64,586.56
OD029124,O19443,P0131,2,334.29,668.58
OD029125,O19105,P0077,3,141.31,423.93
OD029126,O10172,P0107,5,318.81,1594.05
OD029127,O04523,P0019,3,320.63,961.89
OD029128,O17858,P0185,3,279.65,838.95
OD029129,O06405,P0063,1,397.44,397.44
OD029130,O00787,P0106,2,64.16,128.32
OD029131,O10392,P0098,5,246.17,1230.85
OD029132,O02977,P0055,2,146.64,293.28
OD029133,O05959,P0060,5,327.36,1636.8
OD029134,O00843,P0103,1,12.08,12.08
OD029135,O18351,P0152,4,373.01,1492.04
OD029136,O02569,P0003,1,27.57,27.57
OD029137,O15324,P0171,3,250.72,752.16
OD029138,O08493,P0097,5,181.76,908.8
OD029139,O19625,P0125,3,258.01,774.03
OD029140,O08413,P0074,3,282.73,848.19
OD029141,O19783,P0145,5,259.84,1299.2
OD029142,O00973,P0086,5,382.17,1910.85
OD029143,O06613,P0110,4,114.53,458.12
OD029144,O12434,P0141,3,306.72,920.16
OD029145,O08617,P0116,3,86.56,259.68
OD029146,O09986,P0167,3,265.03,795.09
OD029147,O13325,P0051,1,516.1,516.1
OD029148,O04524,P0040,1,177.49,177.49
OD029149,O07851,P0154,2,207.17,414.34
OD029150,O15325,P0187,4,281.72,1126.88
OD029151,O17219,P0047,4,316.43,1265.72
OD029152,O00235,P0199,3,568.56,1705.68
OD029153,O00942,P0163,5,240.44,1202.2
OD029154,O01001,P0091,5,66.57,332.85
OD029155,O16774,P0014,4,520.3,2081.2
OD029156,O01606,P0081,5,580.49,2902.45
OD029157,O06341,P0061,3,164.97,494.91
OD029158,O00977,P0069,4,53.5,214.0
OD029159,O10220,P0186,5,101.22,506.1
OD029160,O13489,P0104,2,342.08,684.16
OD029161,O03693,P0044,4,391.56,1566.24
OD029162,O19605,P0190,4,554.5,2218.0
OD029163,O19893,P0086,3,382.17,1146.51
OD029164,O03073,P0190,4,554.5,2218.0
OD029165,O01968,P0141,5,306.72,1533.6
OD029166,O11027,P0095,1,402.16,402.16
OD029167,O00997,P0060,5,327.36,1636.8
OD029168,O14452,P0161,3,254.55,763.65
OD029169,O16736,P0183,3,253.2,759.6
OD029170,O03221,P0113,4,347.57,1390.28
OD029171,O14334,P0192,3,587.12,1761.36
OD029172,O01041,P0002,1,478.19,478.19
OD029173,O12251,P0138,1,400.8,400.8
OD029174,O04261,P0073,4,171.9,687.6
OD029175,O16483,P0191,4,129.56,518.24
OD029176,O09227,P0149,5,477.67,2388.35
OD029177,O07758,P0194,2,548.36,1096.72
OD029178,O16696,P0126,2,478.08,956.16
OD029179,O03101,P0084,3,216.64,649.92
OD029180,O01358,P0105,2,215.98,431.96
OD029181,O09499,P0136,5,226.1,1130.5
OD029182,O12860,P0094,5,239.61,1198.05
OD029183,O10261,P0174,5,270.27,1351.35
OD029184,O05616,P0003,4,27.57,110.28
OD029185,O19670,P0010,3,514.44,1543.32
OD029186,O16428,P0055,2,146.64,293.28
OD029187,O07502,P0183,1,253.2,253.2
OD029188,O03352,P0110,4,114.53,458.12
OD029189,O00885,P0072,4,582.19,2328.76
OD029190,O09778,P0099,5,122.28,611.4
OD029191,O02981,P0071,3,146.86,440.58
OD029192,O14189,P0077,4,141.31,565.24
OD029193,O03245,P0030,5,519.2,2596.0
OD029194,O10797,P0116,2,86.56,173.12
OD029195,O13840,P0138,4,400.8,1603.2
OD029196,O13580,P0187,1,281.72,281.72
OD029197,O19939,P0024,4,283.22,1132.88
OD029198,O12080,P0184,1,428.53,428.53
OD029199,O06713,P0097,4,181.76,727.04
OD029200,O04942,P0139,5,507.54,2537.7
OD029201,O04223,P0065,3,62.97,188.91
OD029202,O16953,P0095,4,402.16,1608.64
OD029203,O05635,P0016,2,34.47,68.94
OD029204,O10335,P0149,5,477.67,2388.35
OD029205,O15604,P0122,1,324.25,324.25
OD029206,O06555,P0096,3,501.09,1503.27
OD029207,O11474,P0132,5,504.41,2522.05
OD029208,O12618,P0058,2,451.98,903.96
OD029209,O17588,P0074,2,282.73,565.46
OD029210,O17768,P0177,2,328.46,656.92
OD029211,O11650,P0010,2,514.44,1028.88
OD029212,O05429,P0073,5,171.9,859.5
OD029213,O16450,P0046,1,499.38,499.38
OD029214,O08462,P0174,3,270.27,810.81
OD029215,O08696,P0115,4,590.53,2362.12
OD029216,O19225,P0121,3,491.35,1474.05
OD029217,O04990,P0098,1,246.17,246.17
OD029218,O01726,P0045,5,79.84,399.2
OD029219,O12709,P0066,3,318.12,954.36
OD029220,O12559,P0134,4,317.66,1270.64
OD029221,O14115,P0008,4,223.46,893.84
OD029222,O06185,P0084,5,216.64,1083.2
OD029223,O13499,P0154,4,207.17,828.68
OD029224,O18487,P0004,1,101.47,101.47
OD029225,O09261,P0043,1,392.36,392.36
OD029226,O09552,P0156,3,169.31,507.93
OD029227,O18478,P0171,1,250.72,250.72
OD029228,O19416,P0116,1,86.56,86.56
OD029229,O16666,P0082,4,71.82,287.28
OD029230,O11922,P0079,4,74.97,299.88
OD029231,O08718,P0187,2,281.72,563.44
OD029232,O12692,P0151,4,500.53,2002.12
OD029233,O18742,P0073,1,171.9,171.9
OD029234,O04365,P0113,4,347.57,1390.28
OD029235,O00700,P0130,4,471.59,1886.36
OD029236,O12657,P0037,5,142.32,711.6
OD029237,O16572,P0045,5,79.84,399.2
OD029238,O12235,P0047,3,316.43,949.29
OD029239,O17042,P0008,5,223.46,1117.3
OD029240,O18489,P0023,1,444.86,444.86
OD029241,O06143,P0092,1,410.4,410.4
OD029242,O11848,P0064,5,181.82,909.1
OD029243,O17060,P0052,2,591.27,1182.54
OD029244,O02770,P0050,4,430.99,1723.96
OD029245,O16604,P0169,3,251.02,753.06
OD029246,O07916,P0126,1,478.08,478.08
OD029247,O18632,P0181,2,137.94,275.88
OD029248,O11736,P0089,1,535.94,535.94
OD029249,O17547,P0046,5,499.38,2496.9
OD029250,O16659,P0116,4,86.56,346.24
OD029251,O00338,P0178,3,268.6,805.8
OD029252,O06926,P0091,4,66.57,266.28
OD029253,O01163,P0066,2,318.12,636.24
OD029254,O10918,P0190,5,554.5,2772.5
OD029255,O17269,P0192,2,587.12,1174.24
OD029256,O01953,P0156,4,169.31,677.24
OD029257,O03766,P0157,5,117.69,588.45
OD029258,O07735,P0088,4,120.47,481.88
OD029259,O08051,P0092,3,410.4,1231.2
OD029260,O11725,P0128,2,544.24,1088.48
OD029261,O07694,P0099,5,122.28,611.4
OD029262,O11091,P0169,3,251.02,753.06
OD029263,O14168,P0199,2,568.56,1137.12
OD029264,O00735,P0121,2,491.35,982.7
OD029265,O01148,P0144,4,254.25,1017.0
OD029266,O11457,P0166,5,300.35,1501.75
OD029267,O17405,P0051,3,516.1,1548.3
OD029268,O09670,P0178,2,268.6,537.2
OD029269,O13167,P0060,3,327.36,982.08
OD029270,O17720,P0079,5,74.97,374.85
OD029271,O17587,P0011,3,216.91,650.73
OD029272,O00047,P0024,2,283.22,566.44
OD029273,O03550,P0073,5,171.9,859.5
OD029274,O08254,P0047,4,316.43,1265.72
OD029275,O01686,P0153,4,416.39,1665.56
OD029276,O13852,P0032,1,434.51,434.51
OD029277,O17499,P0044,2,391.56,783.12
OD029278,O09463,P0090,4,281.38,1125.52
OD029279,O05411,P0153,1,416.39,416.39
OD029280,O12032,P0060,3,327.36,982.08
OD029281,O08525,P0064,3,181.82,545.46
OD029282,O06639,P0016,3,34.47,103.41
OD029283,O15903,P0093,4,524.41,2097.64
OD029284,O14139,P0105,1,215.98,215.98
OD029285,O07739,P0192,3,587.12,1761.36
OD029286,O08627,P0088,5,120.47,602.35
OD029287,O18659,P0113,5,347.57,1737.85
OD029288,O10796,P0143,1,194.05,194.05
OD029289,O02528,P0112,2,423.38,846.76
OD029290,O16954,P0138,5,400.8,2004.0
OD029291,O02408,P0124,3,483.43,1450.29
OD029292,O16965,P0071,1,146.86,146.86
OD029293,O12882,P0035,1,427.56,427.56
OD029294,O00094,P0116,2,86.56,173.12
OD029295,O02976,P0025,2,209.5,419.0
OD029296,O15201,P0037,3,142.32,426.96
OD029297,O04935,P0047,1,316.43,316.43
OD029298,O00982,P0103,1,12.08,12.08
OD029299,O18945,P0173,5,336.58,1682.9
OD029300,O14050,P0027,2,344.79,689.58
OD029301,O14410,P0059,5,114.52,572.6
OD029302,O13673,P0159,5,473.08,2365.4
OD029303,O03389,P0002,4,478.19,1912.76
OD029304,O10674,P0090,4,281.38,1125.52
OD029305,O06720,P0010,4,514.44,2057.76
OD029306,O11774,P0053,1,329.99,329.99
OD029307,O10406,P0002,5,478.19,2390.95
OD029308,O09017,P0170,2,359.24,718.48
OD029309,O19753,P0110,5,114.53,572.65
OD029310,O11104,P0167,4,265.03,1060.12
OD029311,O06445,P0021,3,290.75,872.25
OD029312,O14182,P0032,5,434.51,2172.55
OD029313,O02350,P0172,3,292.58,877.74
OD029314,O00666,P0094,3,239.61,718.83
OD029315,O09986,P0057,1,185.42,185.42
OD029316,O16619,P0031,5,365.5,1827.5
OD029317,O19156,P0129,5,273.78,1368.9
OD029318,O00262,P0135,1,529.51,529.51
OD029319,O18309,P0046,5,499.38,2496.9
OD029320,O08280,P0087,3,523.1,1569.3
OD029321,O00617,P0160,5,312.31,1561.55
OD029322,O05219,P0156,5,169.31,846.55
OD029323,O04171,P0082,3,71.82,215.46
OD029324,O07294,P0180,1,47.57,47.57
OD029325,O14680,P0128,4,544.24,2176.96
OD029326,O00322,P0112,2,423.38,846.76
OD029327,O11214,P0018,3,278.04,834.12
OD029328,O15211,P0123,3,100.49,301.47
OD029329,O13294,P0182,3,66.9,200.7
OD029330,O03275,P0183,3,253.2,759.6
OD029331,O03400,P0018,2,278.04,556.08
OD029332,O18146,P0171,4,250.72,1002.88
OD029333,O07935,P0148,1,96.04,96.04
OD029334,O08375,P0062,1,354.7,354.7
OD029335,O12378,P0104,5,342.08,1710.4
OD029336,O19774,P0061,2,164.97,329.94
OD029337,O00254,P0128,5,544.24,2721.2
OD029338,O11860,P0146,2,294.49,588.98
OD029339,O00557,P0155,1,325.81,325.81
OD029340,O11416,P0054,4,297.52,1190.08
OD029341,O03833,P0045,1,79.84,79.84
OD029342,O15814,P0169,1,251.02,251.02
OD029343,O11033,P0098,2,246.17,492.34
OD029344,O11219,P0111,2,578.02,1156.04
OD029345,O02552,P0145,2,259.84,519.68
OD029346,O03364,P0179,5,115.48,577.4
OD029347,O17029,P0072,1,582.19,582.19
OD029348,O03846,P0048,4,449.27,1797.08
OD029349,O10970,P0066,2,318.12,636.24
OD029350,O16198,P0126,2,478.08,956.16
OD029351,O08649,P0115,5,590.53,2952.65
OD029352,O06424,P0054,1,297.52,297.52
OD029353,O09741,P0033,1,62.77,62.77
OD029354,O05485,P0073,3,171.9,515.7
OD029355,O03957,P0051,3,516.1,1548.3
OD029356,O14829,P0001,3,409.01,1227.03
OD029357,O02640,P0040,4,177.49,709.96
OD029358,O05710,P0119,3,184.94,554.82
OD029359,O02395,P0142,5,303.12,1515.6
OD029360,O15976,P0134,4,317.66,1270.64
OD029361,O03590,P0106,2,64.16,128.32
OD029362,O01247,P0041,2,500.86,1001.72
OD029363,O02859,P0038,5,162.92,814.6
OD029364,O13416,P0170,5,359.24,1796.2
OD029365,O04050,P0199,5,568.56,2842.8
OD029366,O10241,P0172,3,292.58,877.74
OD029367,O11099,P0158,1,63.81,63.81
OD029368,O08882,P0186,3,101.22,303.66
OD029369,O06406,P0021,5,290.75,1453.75
OD029370,O14532,P0177,2,328.46,656.92
OD029371,O18169,P0037,2,142.32,284.64
OD029372,O05704,P0028,2,370.0,740.0
OD029373,O19970,P0153,3,416.39,1249.17
OD029374,O12952,P0155,1,325.81,325.81
OD029375,O05737,P0127,1,290.85,290.85
OD029376,O07891,P0192,5,587.12,2935.6
OD029377,O04980,P0074,1,282.73,282.73
OD029378,O00349,P0125,3,258.01,774.03
OD029379,O10909,P0009,4,475.89,1903.56
OD029380,O09237,P0005,2,168.41,336.82
OD029381,O16602,P0055,2,146.64,293.28
OD029382,O17965,P0080,3,562.55,1687.65
OD029383,O13926,P0193,3,489.97,1469.91
OD029384,O06144,P0007,3,416.37,1249.11
OD029385,O07029,P0087,3,523.1,1569.3
OD029386,O18032,P0152,1,373.01,373.01
OD029387,O16841,P0098,3,246.17,738.51
OD029388,O19203,P0192,2,587.12,1174.24
OD029389,O05257,P0051,4,516.1,2064.4
OD029390,O11307,P0110,3,114.53,343.59
OD029391,O08906,P0025,1,209.5,209.5
OD029392,O17565,P0157,3,117.69,353.07
OD029393,O04174,P0059,2,114.52,229.04
OD029394,O15772,P0109,5,415.03,2075.15
OD029395,O09277,P0056,5,516.74,2583.7
OD029396,O17930,P0036,3,160.41,481.23
OD029397,O12540,P0123,5,100.49,502.45
OD029398,O01776,P0124,2,483.43,966.86
OD029399,O17376,P0001,3,409.01,1227.03
OD029400,O19959,P0029,2,54.7,109.4
OD029401,O11380,P0126,5,478.08,2390.4
OD029402,O07208,P0192,3,587.12,1761.36
OD029403,O00222,P0191,2,129.56,259.12
OD029404,O11365,P0020,1,377.41,377.41
OD029405,O19844,P0073,4,171.9,687.6
OD029406,O18105,P0169,2,251.02,502.04
OD029407,O08463,P0169,3,251.02,753.06
OD029408,O04496,P0102,5,156.97,784.85
OD029409,O09393,P0145,5,259.84,1299.2
OD029410,O16037,P0182,5,66.9,334.5
OD029411,O08327,P0162,2,80.7,161.4
OD029412,O00774,P0138,5,400.8,2004.0
OD029413,O12216,P0110,1,114.53,114.53
OD029414,O04854,P0037,4,142.32,569.28
OD029415,O06786,P0127,5,290.85,1454.25
OD029416,O00980,P0053,3,329.99,989.97
OD029417,O03047,P0147,4,561.52,2246.08
OD029418,O11883,P0190,1,554.5,554.5
OD029419,O14174,P0053,3,329.99,989.97
OD029420,O11778,P0012,1,497.52,497.52
OD029421,O17344,P0148,1,96.04,96.04
OD029422,O10033,P0078,5,259.24,1296.2
OD029423,O02615,P0016,4,34.47,137.88
OD029424,O19927,P0078,4,259.24,1036.96
OD029425,O08769,P0020,5,377.41,1887.05
OD029426,O16775,P0040,1,177.49,177.49
OD029427,O11243,P0054,2,297.52,595.04
OD029428,O09906,P0090,5,281.38,1406.9
OD029429,O02869,P0126,4,478.08,1912.32
OD029430,O00014,P0182,5,66.9,334.5
OD029431,O00603,P0148,4,96.04,384.16
OD029432,O18405,P0073,5,171.9,859.5
OD029433,O12448,P0133,1,346.74,346.74
OD029434,O00678,P0058,4,451.98,1807.92
OD029435,O00386,P0135,2,529.51,1059.02
OD029436,O02955,P0060,4,327.36,1309.44
OD029437,O05811,P0007,5,416.37,2081.85
OD029438,O04065,P0105,3,215.98,647.94
OD029439,O15575,P0024,4,283.22,1132.88
OD029440,O13724,P0052,3,591.27,1773.81
OD029441,O11726,P0007,5,416.37,2081.85
OD029442,O13075,P0182,3,66.9,200.7
OD029443,O00909,P0054,1,297.52,297.52
OD029444,O17596,P0010,4,514.44,2057.76
OD029445,O18481,P0179,2,115.48,230.96
OD029446,O15643,P0110,3,114.53,343.59
OD029447,O00451,P0157,2,117.69,235.38
OD029448,O14765,P0120,4,177.82,711.28
OD029449,O13883,P0031,5,365.5,1827.5
OD029450,O13177,P0060,2,327.36,654.72
OD029451,O12233,P0005,1,168.41,168.41
OD029452,O18021,P0123,1,100.49,100.49
OD029453,O12761,P0033,4,62.77,251.08
OD029454,O10812,P0173,4,336.58,1346.32
OD029455,O14537,P0098,5,246.17,1230.85
OD029456,O07225,P0127,5,290.85,1454.25
OD029457,O07776,P0117,5,399.85,1999.25
OD029458,O06251,P0151,2,500.53,1001.06
OD029459,O06766,P0092,1,410.4,410.4
OD029460,O18472,P0134,1,317.66,317.66
OD029461,O19837,P0069,4,53.5,214.0
OD029462,O00377,P0136,3,226.1,678.3
OD029463,O03732,P0140,4,28.02,112.08
OD029464,O10036,P0165,4,256.81,1027.24
OD029465,O12423,P0175,1,123.39,123.39
OD029466,O17953,P0090,3,281.38,844.14
OD029467,O09133,P0165,4,256.81,1027.24
OD029468,O10464,P0027,1,344.79,344.79
OD029469,O01234,P0101,5,251.11,1255.55
OD029470,O10664,P0036,5,160.41,802.05
OD029471,O10044,P0119,3,184.94,554.82
OD029472,O03826,P0045,4,79.84,319.36
OD029473,O18345,P0153,4,416.39,1665.56
OD029474,O06488,P0130,2,471.59,943.18
OD029475,O02109,P0022,2,343.21,686.42
OD029476,O02888,P0187,3,281.72,845.16
OD029477,O05764,P0078,1,259.24,259.24
OD029478,O19854,P0004,2,101.47,202.94
OD029479,O05464,P0059,2,114.52,229.04
OD029480,O03439,P0167,1,265.03,265.03
OD029481,O02711,P0171,3,250.72,752.16
OD029482,O14693,P0055,5,146.64,733.2
OD029483,O14522,P0131,4,334.29,1337.16
OD029484,O00297,P0123,1,100.49,100.49
OD029485,O11913,P0116,3,86.56,259.68
OD029486,O17564,P0187,5,281.72,1408.6
OD029487,O02575,P0054,2,297.52,595.04
OD029488,O17358,P0136,5,226.1,1130.5
OD029489,O04178,P0089,2,535.94,1071.88
OD029490,O14123,P0197,5,511.01,2555.05
OD029491,O15153,P0127,4,290.85,1163.4
OD029492,O07657,P0087,2,523.1,1046.2
OD029493,O01166,P0019,1,320.63,320.63
